,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_initializer,param_ms_lower,param_p_xo,param_tournament_size,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,outer_fold
11,1.2408158302307128,0.07077115918316976,0.3890256881713867,0.33400761636638715,rhh,1,0.9,6,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 6}",-19.085964453934512,-19.03795820057345,-15.941024952314509,-19.1231181309083,-15.322968362795526,-17.702206820105257,1.7017957045984067,15,16
12,1.4883156299591065,0.03475917702492729,0.007501792907714844,0.0018987937608538335,rhh,2,0.7,14,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 14}",-16.986775432441142,-9.759582498859018,-10.646177068461903,-13.458160031330475,-8.345493901130535,-11.839237786444617,3.068310915799878,2,16
13,1.4498142719268798,0.18094420936442246,0.02587437629699707,0.007005868589039415,rhh,2,0.7,6,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 6}",-16.93281398289206,-10.745969727590083,-11.283397456220104,-14.453769436942645,-9.41611357856869,-12.566412836442717,2.739054614343542,3,16
14,1.7081077098846436,0.05526696783361476,0.10679974555969238,0.07111085065178874,rhh,2,0.9,14,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 14}",-16.97337575382518,-10.483621999526294,-11.427593745016718,-15.050225475691223,-9.25981868382725,-12.638927131577333,2.9028553960034102,4,16
15,1.330965805053711,0.09966967089798191,0.37591233253479006,0.1611350799040425,rhh,2,0.9,6,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 6}",-18.132226623815,-15.922559324932564,-14.256813697154307,-18.37265139548808,-13.34803666680618,-16.00645754163923,2.012623242725034,14,16
0,1.720662498474121,0.14737997810288356,0.007080793380737305,0.0028615134454524176,grow,1,0.7,14,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 14}",-17.436069756907823,-11.913138758051392,-12.506385206215105,-15.673724081459321,-11.172755426925795,-13.740414645911887,2.4020904132128793,8,17
1,1.5810431003570558,0.09554259683630131,0.02233610153198242,0.0036121792298036523,grow,1,0.7,6,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 6}",-17.99091096390471,-13.745982794088224,-13.789392983619361,-16.972964751036574,-12.759407173652797,-15.051731733260334,2.043680119589119,10,17
2,1.6630960941314696,0.11654974836287056,0.10723605155944824,0.044100112570706486,grow,1,0.9,14,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 14}",-18.415223460871903,-14.449902572240177,-14.117926852941439,-17.408697615646474,-13.284516245813219,-15.535253349502643,2.002829971725529,13,17
3,1.3497492790222168,0.0456844677918726,0.4396505832672119,0.22712201572159174,grow,1,0.9,6,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 6}",-19.47312059789982,-16.688333228006226,-16.478363285692623,-19.655086173658322,-15.669446676882679,-17.592869992427932,1.646083055367342,16,17
4,1.7261716365814208,0.07761272702622676,0.0053269386291503905,0.001866978912388659,grow,2,0.7,14,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 14}",-17.080013025131414,-10.16733523388172,-10.743030761493563,-13.2394663065433,-8.10210944506337,-11.866390954422673,3.078497515511341,1,17
5,1.5439106941223144,0.06861581800379932,0.013468360900878907,0.005571111955645818,grow,2,0.7,6,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 6}",-16.267505653982298,-11.24233228342592,-11.66339215473386,-14.726517880087243,-9.984435852918214,-12.776836765029506,2.3399996367920055,5,17
6,1.6464245319366455,0.10260332739564933,0.056109952926635745,0.056836919295698805,grow,2,0.9,14,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 14}",-17.09372313009637,-11.092939937481916,-12.356857975665024,-15.492508890800844,-10.94725985623377,-13.396657958055584,2.4677412263651033,6,17
7,1.3479225635528564,0.08481929976085421,0.32687010765075686,0.08146995163567204,grow,2,0.9,6,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 6}",-18.14833313878264,-13.755752062251064,-14.366790373506085,-17.56369698889649,-13.068184116486329,-15.38055133598452,2.0708195081420593,12,17
8,1.741796064376831,0.08950376592450875,0.005900430679321289,0.0016757963921034348,rhh,1,0.7,14,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 14}",-17.325082102204494,-11.804672318278087,-12.452808512734626,-15.313877918536232,-11.450333643834927,-13.669354899117673,2.278151834873671,7,17
9,1.4099384784698485,0.038868462112798825,0.011826038360595703,0.002043036836188547,rhh,1,0.7,6,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 6}",-17.83971615957439,-13.314880044788254,-13.465332868204609,-16.644345102465362,-12.367564670643578,-14.726367769135237,2.1221703007166695,9,17
10,1.4924507141113281,0.08641076424121502,0.0730665683746338,0.04302088062109997,rhh,1,0.9,14,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 14}",-18.070573850553345,-14.227947561929778,-13.610331297722318,-17.280341091884132,-13.133425254821077,-15.26452381138213,2.01444088429801,11,17
11,1.2169424533843993,0.03796192012465763,0.5001345157623291,0.30602020135001196,rhh,1,0.9,6,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 6}",-19.180212313676453,-16.6992297172914,-16.22069155087774,-19.363266463965093,-16.08701734938778,-17.510083479039693,1.4538741401245983,15,17
12,1.6733411312103272,0.16003730549915923,0.010387039184570313,0.005270801826236943,rhh,2,0.7,14,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 14}",-17.118236054627012,-9.879212836854668,-10.546924586533308,-13.481166679849403,-8.384830775828547,-11.882074186738588,3.0983633558765504,2,17
13,1.3387070655822755,0.07659483497504384,0.02436223030090332,0.01472758944121156,rhh,2,0.7,6,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 6}",-17.13277533427912,-10.719570429684946,-11.283397456220104,-14.28042642288903,-9.41611357856869,-12.566456644328378,2.7846310269772503,4,17
14,1.4442026138305664,0.049415166557464266,0.16877756118774415,0.04339309838594137,rhh,2,0.9,14,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 14}",-16.272209359955934,-10.545834558409345,-11.181309561455949,-14.799727080187266,-9.83358191876105,-12.526532495753909,2.5370171722636745,3,17
15,1.2785441398620605,0.08817188009436805,0.4959991455078125,0.3171312256668822,rhh,2,0.9,6,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 6}",-18.466192995049923,-15.256916685652643,-14.647743327850739,-17.879732930306076,-13.804939966704172,-16.01110518111271,1.8337909707531541,14,17
0,1.665948486328125,0.02496372821152582,0.005338478088378906,0.0005516005048576292,grow,1,0.7,14,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 14}",-17.115126620971516,-11.567460427670255,-12.612482976852135,-14.653662410915466,-13.101530764196172,-13.810052640121109,1.928760619810848,7,18
1,1.392784309387207,0.10732136424404598,0.01786322593688965,0.0010711625324432207,grow,1,0.7,6,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 6}",-17.819333604947836,-13.667926780992415,-14.123680898410019,-15.855298478414298,-14.566102176227783,-15.206468387798472,1.4965061334621013,10,18
2,1.5011696815490723,0.09298636624223376,0.07311844825744629,0.027444218656390715,grow,1,0.9,14,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 14}",-18.244876187277253,-14.83761922765809,-14.42806081882572,-16.305251320560004,-15.412328130010238,-15.845627136866261,1.3550625547586979,13,18
3,1.219290590286255,0.07042831983794194,0.3738701343536377,0.20788862205637354,grow,1,0.9,6,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 6}",-19.255561906211593,-16.747245957422052,-16.401528233247237,-18.390475536604043,-17.47679341767672,-17.65432101023233,1.0516355674157674,16,18
4,1.6363864421844483,0.06055145455907854,0.011066150665283204,0.012117814611749985,grow,2,0.7,14,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 14}",-17.07953414772939,-9.621818870247564,-11.424876918539042,-11.772756062664927,-10.054296125906898,-11.990656425017566,2.6692750350399583,2,18
5,1.3219633102416992,0.06618757906958167,0.014698600769042969,0.00941881295294234,grow,2,0.7,6,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 6}",-16.19999781572596,-10.982961660523888,-12.1283414493046,-13.557748014949116,-11.728140849887426,-12.919437958078197,1.8419813053057617,5,18
6,1.4683880805969238,0.05632915776266267,0.04315271377563477,0.028734956162705553,grow,2,0.9,14,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 14}",-17.01117650378992,-11.199151797013991,-13.184936592199296,-14.079702624058763,-12.64950257681609,-13.62489401877561,1.9340597852413357,6,18
7,1.1666859149932862,0.07070364400432387,0.33052802085876465,0.10149007986784724,grow,2,0.9,6,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 6}",-17.963172885035103,-13.742164133436567,-14.324973514874308,-16.108008287222052,-14.854080167770952,-15.398479797667795,1.5015491724006538,12,18
8,1.6655673503875732,0.08985086708469596,0.007409381866455078,0.006163720085868498,rhh,1,0.7,14,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 14}",-17.197909607123325,-12.04311224509994,-12.855301344492805,-14.855131536730017,-12.688251210619017,-13.92794118881302,1.8863903637759474,8,18
9,1.4817320346832275,0.04654305596804681,0.01392989158630371,0.003868622850136721,rhh,1,0.7,6,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 6}",-17.67983648942232,-13.216626986275184,-13.799124448982553,-15.518408639560663,-14.156353392097852,-14.874069991267714,1.594066515942927,9,18
10,1.4888872146606444,0.06820693544587304,0.047267913818359375,0.01623450658375049,rhh,1,0.9,14,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 14}",-17.679234542066858,-14.207093412764491,-14.158532922388314,-15.976612974861053,-14.69855274898623,-15.34400532021339,1.339254305673508,11,18
11,1.2134847164154052,0.0557887112436503,0.20037622451782228,0.07012024893931877,rhh,1,0.9,6,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 6}",-18.99319692438788,-17.72668739908655,-16.14938023416625,-17.527040579633717,-17.5762701446629,-17.594515056387458,0.9018958733979289,15,18
12,1.5205196857452392,0.09661412379372704,0.009508657455444335,0.0011988467431537655,rhh,2,0.7,14,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 14}",-17.235596844589704,-9.388608171791493,-11.212418734911779,-12.086134437310378,-9.630954362254409,-11.910742510171552,2.843627532789399,1,18
13,1.3809779644012452,0.0849770289054397,0.0266573429107666,0.008758107817594969,rhh,2,0.7,6,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 6}",-16.943651395147864,-10.328821855039381,-11.771819078048852,-13.104427382009217,-11.098603984796595,-12.649464739008383,2.3327170606125422,4,18
14,1.5471853256225585,0.0889946147301907,0.054432249069213866,0.040031533929035086,rhh,2,0.9,14,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 14}",-16.749613678969993,-10.03651886505122,-11.674321771590511,-13.065215762495447,-10.948214958075997,-12.494777007236635,2.346787997917673,3,18
15,1.2199096202850341,0.04721074721577221,0.28610520362854003,0.1435137481497426,rhh,2,0.9,6,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 6}",-17.91682873810285,-15.653880447701534,-14.540934187578719,-16.68458930846559,-15.655072965377977,-16.090261129445334,1.1375241556742108,14,18
0,1.710348892211914,0.08404164389446067,0.004199171066284179,0.0011657872553140576,grow,1,0.7,14,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 14}",-16.98914915603311,-11.664719251942909,-12.654411793563638,-16.147338255064057,-11.315540258038512,-13.754231742928445,2.3543377827964154,7,19
1,1.4001494884490966,0.06419457100123975,0.020297765731811523,0.004097707627941498,grow,1,0.7,6,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 6}",-17.819333604947836,-13.667926780992415,-14.217455448854578,-17.36813238112067,-12.759407173652797,-15.16645107791366,2.040843668320065,10,19
2,1.4940811157226563,0.043035059419390044,0.08004889488220215,0.02551052966771427,grow,1,0.9,14,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 14}",-18.244876187277253,-15.053323824280996,-14.628331827117162,-17.815387897742486,-13.627386744003381,-15.873861296084254,1.8255142000571345,13,19
3,1.2205117225646973,0.07194546282467393,0.3017317771911621,0.20518212816787249,grow,1,0.9,6,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 6}",-19.255561906211593,-16.747245957422052,-15.991296687325697,-19.899939585694337,-15.669446676882679,-17.512698162707274,1.7340502419428923,15,19
4,1.5520926475524903,0.056537479556462766,0.006600141525268555,0.0032629397320548797,grow,2,0.7,14,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 14}",-17.07953414772939,-9.727349280790191,-11.403358675561234,-13.388876038477015,-7.74972550664848,-11.869768729841264,3.2009872951936624,1,19
5,1.3425512313842773,0.08339217719231293,0.014385986328125,0.008148380898934235,grow,2,0.7,6,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 6}",-16.19999781572596,-10.982961660523888,-12.14804720252938,-15.028009663546667,-9.984435852918214,-12.868690439048823,2.3729514352090435,5,19
6,1.5184637546539306,0.09327196810566202,0.06667146682739258,0.04705083570853992,grow,2,0.9,14,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 14}",-17.01117650378992,-10.860702553413518,-13.249743242808822,-15.561251025815903,-10.61951549793867,-13.460477764753367,2.525668886433546,6,19
7,1.2324785232543944,0.057727816730987716,0.33311238288879397,0.06888242171277499,grow,2,0.9,6,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 6}",-17.963220133318217,-13.66564758160907,-14.441003471072538,-17.60791325924445,-13.06497762190529,-15.348552413429914,2.040182653649047,12,19
8,1.6013376235961914,0.04499032651431098,0.008509063720703125,0.006452786163713678,rhh,1,0.7,14,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 14}",-17.197909607123325,-11.845658822808575,-12.928222574497834,-15.75352500052636,-11.58044291828606,-13.861151784648431,2.229315180834765,8,19
9,1.3515610694885254,0.08329476427852613,0.011951446533203125,0.003492811346154663,rhh,1,0.7,6,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 6}",-17.67983648942232,-13.216626986275184,-13.894524699875392,-17.019020545209404,-12.367564670643578,-14.835514678285175,2.1191932981788266,9,19
10,1.4622113227844238,0.04606853463006412,0.05348944664001465,0.02640624175824857,rhh,1,0.9,14,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 14}",-18.040068554136962,-14.207093412764491,-14.298717904953326,-17.450822357555666,-12.665315056228119,-15.332403457127715,2.062393656418893,11,19
11,1.217507553100586,0.045608683055162164,0.1987157344818115,0.06678650980027866,rhh,1,0.9,6,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 6}",-18.776948722422024,-17.72668739908655,-16.30773860273068,-19.033526987994193,-15.773665167628543,-17.5237133759724,1.2986606801920153,16,19
12,1.7642577648162843,0.18186336501677522,0.009367895126342774,0.0017438829942492322,rhh,2,0.7,14,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 14}",-17.235596844589704,-9.376637745055852,-11.156645539784913,-13.618853571052354,-8.345493901130535,-11.946645520322672,3.1926985073439953,2,19
13,1.4350338935852052,0.1830161643295299,0.03178229331970215,0.02205406266052282,rhh,2,0.7,6,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 6}",-17.041370510333625,-10.328821855039381,-11.775559221528015,-14.541261946130597,-9.41611357856869,-12.620625422320062,2.809527662125982,4,19
14,1.483107328414917,0.04233186282825646,0.06878137588500977,0.05134517994817286,rhh,2,0.9,14,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 14}",-16.972935276924897,-9.806979131290268,-11.847241224659808,-14.762753924649862,-9.25981868382725,-12.529945648270417,2.9427861623159304,3,19
15,1.2111916542053223,0.05753309169787733,0.36183414459228513,0.149494945446537,rhh,2,0.9,6,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 6}",-17.91682873810285,-15.653880447701534,-14.661036688861369,-18.30449761546513,-13.891797855360087,-16.085608269098195,1.7495962715972186,14,19
0,1.7532906532287598,0.12687797973072193,0.005888509750366211,0.0011210696778502201,grow,1,0.7,14,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 14}",-16.796236346364324,-11.664719251942909,-12.889863812117463,-14.107401241539016,-11.315540258038512,-13.354752182000444,1.9819693051281844,7,20
1,1.4330199241638184,0.04815982305034964,0.01778068542480469,0.0011321308435333606,grow,1,0.7,6,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 6}",-17.819333604947836,-13.667926780992415,-14.32633321771345,-15.230487239947623,-12.759407173652797,-14.760697603450826,1.7299676509477298,11,20
2,1.4895031929016114,0.05131257155976305,0.09432520866394042,0.04138200687044396,grow,1,0.9,14,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 14}",-18.244876187277253,-15.053323824280996,-14.693116438228937,-15.651087051088174,-13.627386744003381,-15.45395804897575,1.5429733872600138,13,20
3,1.21951265335083,0.047186760079736226,0.29643402099609373,0.18165866697819139,grow,1,0.9,6,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 6}",-19.255561906211593,-16.482972832092116,-16.93079485363492,-17.639918217111386,-15.669446676882679,-17.195738897186537,1.212267697192471,16,20
4,1.6405274868011475,0.14434687480244573,0.006836795806884765,0.0021963464791784366,grow,2,0.7,14,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 14}",-17.07953414772939,-9.727349280790191,-11.559828955396364,-11.959747384605038,-8.10210944506337,-11.68571384271687,3.0285855149225225,2,20
5,1.441103982925415,0.09143424578366488,0.013710546493530273,0.006191677423410531,grow,2,0.7,6,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 6}",-16.19999781572596,-10.982961660523888,-12.291352383416992,-13.14175251120825,-9.984435852918214,-12.52010004475866,2.1341420848880706,5,20
6,1.476626443862915,0.06398580668053831,0.06366419792175293,0.04691753769276791,grow,2,0.9,14,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 14}",-16.8940766629807,-10.860702553413518,-12.896662632982984,-13.59264423492601,-10.61951549793867,-12.972720316448378,2.2700360341473087,6,20
7,1.178064727783203,0.03383279578238179,0.33644399642944334,0.07686391411329803,grow,2,0.9,6,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 6}",-17.963220133318217,-13.66564758160907,-14.533800343075292,-15.476020530103863,-13.06497762190529,-14.940733242002347,1.7164997209947208,12,20
8,1.5767177581787108,0.061806001812133596,0.010231542587280273,0.00779882865200914,rhh,1,0.7,14,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 14}",-17.197909607123325,-11.66393840736595,-13.022250621562097,-14.317870347676845,-11.58044291828606,-13.556482380402855,2.0790171765565564,8,20
9,1.3218013286590575,0.048693196368142136,0.011515569686889649,0.0029707288564152826,rhh,1,0.7,6,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 6}",-17.67983648942232,-13.216626986275184,-13.999956385539667,-14.92239945499162,-12.367564670643578,-14.437276797374475,1.8283588674496032,9,20
10,1.479158306121826,0.03233461733709286,0.08784365653991699,0.0526896661637554,rhh,1,0.9,14,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 14}",-17.969312274935717,-13.747637067855614,-14.409532591575225,-14.731265090924818,-12.854101184424527,-14.74236964194318,1.736612405310207,10,20
11,1.1977406024932862,0.041329091126093905,0.32721834182739257,0.4104894066145513,rhh,1,0.9,6,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 6}",-18.776948722422024,-18.173610495297115,-15.864981945917561,-16.799822767174767,-14.68091172051926,-16.859255130266146,1.49280743035841,15,20
12,1.6510529518127441,0.09217675112387769,0.010832452774047851,0.0016418915083231914,rhh,2,0.7,14,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 14}",-17.235596844589704,-9.365844559723383,-11.229853008673164,-11.953826896720297,-8.130116846446771,-11.583047631230665,3.132164005264606,1,20
13,1.3701868534088135,0.05215448770959273,0.02545642852783203,0.010457072628669533,rhh,2,0.7,6,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 6}",-17.041370510333625,-10.328821855039381,-11.923334211275655,-12.761169171520464,-9.41611357856869,-12.294161865347563,2.647161581363054,4,20
14,1.4987110137939452,0.11165749220501718,0.08352179527282715,0.06931826763347526,rhh,2,0.9,14,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 14}",-16.972935276924897,-10.216450293975278,-11.858217140811107,-12.647915129667675,-9.25981868382725,-12.19106730504124,2.6712203685574365,3,20
15,1.2094760894775392,0.02684339446301745,0.2971490383148193,0.12843558507096206,rhh,2,0.9,6,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 6}",-17.91682873810285,-14.90878775443606,-15.157162155066736,-16.14840918870329,-13.891797855360087,-15.604597138333805,1.3608950484019129,14,20
0,1.6253920078277588,0.12246282942031426,0.0055908203125,0.0019002829487564908,grow,1,0.7,14,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 14}",-16.98914915603311,-11.664719251942909,-12.983645801721751,-14.518180365304818,-11.324500358749649,-13.496038986750445,2.0774239053480628,7,21
1,1.418210744857788,0.056135899099301695,0.01814107894897461,0.002491514243939532,grow,1,0.7,6,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 6}",-17.819333604947836,-13.667926780992415,-14.501166984232537,-15.643648667472718,-12.760393367522875,-14.878493881033677,1.7508968104973344,10,21
2,1.4449662685394287,0.046122025510585356,0.08339056968688965,0.02320671265280268,grow,1,0.9,14,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 14}",-18.244876187277253,-15.053323824280996,-14.927263080800678,-16.072071484248365,-13.28337813384101,-15.51618254208966,1.6310279810801815,13,21
3,1.1801677703857423,0.031179398820970906,0.365817928314209,0.20015196077945618,grow,1,0.9,6,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 6}",-19.255561906211593,-16.747245957422052,-17.21161827158078,-18.07345748615057,-15.66016957428222,-17.389610639129444,1.2152942610986635,16,21
4,1.5645143508911132,0.07902171859430997,0.00636906623840332,0.0025536115070676343,grow,2,0.7,14,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 14}",-17.07953414772939,-9.727349280790191,-11.462050194863286,-12.234869147357783,-8.818511095567798,-11.86446277326169,2.875454117476635,2,21
5,1.2897655963897705,0.05714072550662016,0.013813209533691407,0.008101865304074992,grow,2,0.7,6,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 6}",-16.19999781572596,-10.982961660523888,-12.309092308260789,-13.508825709661656,-10.002956812264982,-12.600766861287456,2.1554590740165813,5,21
6,1.4903217792510985,0.04900691912489899,0.06203160285949707,0.05026789473917138,grow,2,0.9,14,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 14}",-17.07175108326285,-10.860702553413518,-12.973985470624235,-13.987266909385259,-10.883489496240646,-13.1554391025853,2.301735575368746,6,21
7,1.1847267627716065,0.058371333099116594,0.3293346881866455,0.06926587368197644,grow,2,0.9,6,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 6}",-17.963172885035103,-13.66564758160907,-14.723395809440568,-15.887385643758577,-13.065009099608515,-15.060922203890366,1.7407173976277939,12,21
8,1.5398394584655761,0.06922326061584191,0.010710048675537109,0.008645792824922404,rhh,1,0.7,14,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 14}",-17.197909607123325,-11.845658822808575,-13.11285174183828,-14.70801569415728,-11.587598808245977,-13.690406934834687,2.073478729005463,8,21
9,1.334083080291748,0.1015748904054215,0.012624073028564452,0.002967248049813098,rhh,1,0.7,6,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 6}",-17.67983648942232,-13.216626986275184,-14.158484710299929,-15.327886828397807,-12.370590916596989,-14.550685186198445,1.848349198043037,9,21
10,1.4232624530792237,0.03258722540062643,0.08047928810119628,0.024726278078677118,rhh,1,0.9,14,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 14}",-17.679234542066858,-14.207093412764491,-14.47794058469016,-15.762400160220363,-12.666853141667245,-14.958704368281824,1.6790381914331995,11,21
11,1.2272822380065918,0.07305212905159154,0.3206305027008057,0.4076000357790833,rhh,1,0.9,6,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 6}",-18.776948722422024,-18.173610495297115,-16.108063711333003,-17.24190292682268,-14.674833071831081,-16.99507178554118,1.469370990131285,15,21
12,1.6098779678344726,0.06722527921141822,0.009361743927001953,0.000860292350262872,rhh,2,0.7,14,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 14}",-17.235596844589704,-9.365844559723383,-11.049798789826555,-12.386566611368671,-8.383403514154956,-11.684242063932654,3.097864427567348,1,21
13,1.346082830429077,0.04599921009698035,0.04525103569030762,0.04912951438741234,rhh,2,0.7,6,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 6}",-16.943651395147864,-10.328821855039381,-11.89389823427712,-13.107302398760579,-9.439727933266369,-12.342680363298262,2.624414052495423,4,21
14,1.4572881698608398,0.049431469218330075,0.13537778854370117,0.12049086690377973,rhh,2,0.9,14,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 14}",-16.908958577507196,-10.304087343450114,-11.484626507672944,-13.394540042516278,-9.290317250713931,-12.276505944372094,2.688659470312864,3,21
